1	2	5	12	3	7	15	9	13	11	22	23	8	17	25	32	27	33	4	10	35	20	6	42	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	18	14	43	30	27	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	44	47	48	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	6	42	27	18	14	30	43	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	44	47	48	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	18	14	43	30	27	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	18	14	43	30	27	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	18	14	43	30	27	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	18	14	43	30	27	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	27	18	14	30	43	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	27	18	14	30	43	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	27	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	20	35	6	42	27	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	18	14	43	30	27	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	18	14	43	30	27	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	18	14	43	30	27	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	18	14	43	30	27	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	27	18	14	30	43	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	27	18	14	30	43	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	27	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	17	33	4	10	35	20	6	42	27	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	18	14	43	30	27	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	44	47	48	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	35	31	39	37	46	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	21	35	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	21	35	24	40	45	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	17	42	27	18	14	30	43	16	28	35	24	40	45	19	26	21	38	34	29	36	39	31	46	37	44	47	48	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	18	14	43	30	27	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	18	14	43	30	27	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	18	14	43	30	27	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	18	14	43	30	27	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	18	14	43	30	27	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	27	18	14	30	43	16	28	21	24	40	19	26	38	34	29	36	31	39	46	37	45	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	27	18	14	30	43	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	27	18	14	30	43	16	28	21	24	45	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	27	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	41	44	48	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	17	42	27	18	14	30	43	16	28	45	24	21	40	19	26	38	34	29	36	31	39	46	37	44	48	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	21	24	40	26	19	38	34	29	36	31	39	46	37	45	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	21	24	40	26	19	38	34	29	36	31	39	46	37	45	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	21	24	40	26	19	38	34	29	36	31	41	39	37	45	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	21	24	45	40	26	19	38	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	21	24	45	40	26	19	38	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	21	24	45	40	26	19	38	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	45	24	21	40	26	19	38	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	45	24	21	40	26	19	38	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	17	43	30	27	16	28	45	24	21	40	26	19	38	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	26	19	38	27	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	26	19	38	27	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	26	19	38	27	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	26	19	38	27	34	29	36	39	48	46	37	44	31	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	26	19	38	36	34	29	27	31	39	46	41	37	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	26	19	38	36	34	29	27	31	41	39	37	46	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	27	26	19	38	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	27	26	19	38	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	17	24	40	21	27	26	19	38	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	24	21	40	17	26	19	38	27	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	24	21	40	17	26	19	38	27	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	24	21	40	17	26	19	38	27	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	24	21	40	17	26	19	38	27	34	29	36	39	48	46	37	44	31	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	24	21	40	17	26	19	38	36	34	29	27	31	39	46	41	37	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	16	28	45	24	21	40	17	26	19	38	36	34	29	27	31	41	39	37	46	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	26	19	38	27	34	29	36	31	39	46	37	45	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	26	19	38	27	34	29	36	31	39	46	37	45	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	26	19	38	27	34	29	36	31	41	39	37	45	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	26	19	38	27	34	29	36	39	48	46	37	45	44	31	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	26	19	38	36	34	29	27	31	39	46	41	45	37	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	26	19	38	36	34	29	27	31	41	39	45	37	46	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	27	26	19	38	34	29	36	31	39	46	37	45	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	27	26	19	38	34	29	36	31	39	46	37	45	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	27	26	19	38	34	29	36	31	41	39	37	45	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	26	19	38	27	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	26	19	38	27	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	26	19	38	27	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	26	19	38	27	34	29	36	39	48	46	37	44	31	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	26	19	38	36	34	29	27	31	39	46	41	37	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	26	19	38	36	34	29	27	31	41	39	37	46	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	27	26	19	38	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	27	26	19	38	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	21	24	40	45	27	26	19	38	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	26	19	38	27	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	26	19	38	27	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	26	19	38	27	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	26	19	38	27	34	29	36	39	48	46	37	44	31	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	26	19	38	36	34	29	27	31	39	46	41	37	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	26	19	38	36	34	29	27	31	41	39	37	46	48	44	47	50	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	27	26	19	38	34	29	36	31	39	46	37	41	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	27	26	19	38	34	29	36	31	39	46	37	48	44	47	50	41	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	17	16	28	45	24	40	21	27	26	19	38	34	29	36	31	41	39	37	46	48	44	50	47	49
1	2	5	12	3	7	15	9	13	11	22	23	8	32	25	33	4	10	20	6	35	42	18	14	30	43	21	16	28	17	24	40	26	19	38	27	34	29	36	31	39	46	37	45	41	48	44	50	47	49
