num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,MoRUBI_best,MoRUBI_time,SPT_best,SPT_time,LPT_best,LPT_time,GT_best,GT_time
10,10,30,10,2,0.35555555555555557,0.4320987654320987,826.43,661,1.1151759624481201,506,2.2673070430755615,501,2.2979438304901123,632,2.4109487533569336,560,2.5285308361053467,566,2.4677717685699463
10,10,30,10,2,0.35555555555555557,0.4444444444444444,824.22,665,1.2149579524993896,496,2.2574868202209473,499,2.320908546447754,625,2.4789693355560303,548,2.3080105781555176,553,2.305349826812744
10,10,30,10,2,0.35555555555555557,0.41975308641975306,816.9,646,1.104703426361084,528,2.341615915298462,524,2.333953857421875,606,2.353163003921509,587,2.289424419403076,574,2.430799722671509
10,10,30,10,2,0.3888888888888889,0.3950617283950617,825.0,649,1.0902070999145508,529,2.3259313106536865,521,2.2572031021118164,601,2.286721706390381,561,2.3921597003936768,553,2.3457868099212646
10,10,30,10,2,0.38888888888888895,0.5061728395061729,814.25,623,1.1232736110687256,534,2.308753490447998,540,2.304776191711426,560,2.485687732696533,534,2.3188986778259277,577,2.3647353649139404
10,10,30,10,2,0.38888888888888895,0.5185185185185186,817.75,602,1.0735599994659424,529,2.2998971939086914,527,2.5347447395324707,560,2.273226499557495,545,2.234381914138794,545,2.355722665786743
10,10,30,10,2,0.38888888888888895,0.54320987654321,818.49,625,1.1522672176361084,499,2.2855401039123535,505,2.3778350353240967,504,2.2539522647857666,509,2.2971041202545166,545,2.339026689529419
10,10,30,10,2,0.3777777777777778,0.5308641975308642,821.87,659,1.093235969543457,532,2.3055577278137207,537,2.2979507446289062,507,2.324953079223633,534,2.4176602363586426,532,2.4388911724090576
10,10,30,10,2,0.3777777777777778,0.5308641975308642,821.87,659,1.1255085468292236,532,2.291653633117676,537,2.2797770500183105,507,2.29443097114563,534,2.286013126373291,532,2.3164525032043457
10,10,30,10,2,0.41111111111111115,0.6049382716049383,826.45,650,1.101259469985962,536,2.2378032207489014,538,2.260592222213745,553,2.283142328262329,559,2.3173255920410156,558,2.3486289978027344
10,10,30,10,2,0.4333333333333333,0.5925925925925926,842.15,670,1.1122026443481445,540,2.3101742267608643,541,2.4977591037750244,693,2.3243141174316406,648,2.371066093444824,545,2.583918333053589
10,10,30,10,2,0.4222222222222222,0.6049382716049383,840.25,684,1.1230835914611816,531,2.3176043033599854,547,2.2697131633758545,647,2.3548715114593506,630,2.3274383544921875,563,2.3309319019317627
10,10,30,10,2,0.45555555555555555,0.6419753086419753,878.11,698,1.1224536895751953,596,2.27225923538208,589,2.342155694961548,626,2.251317262649536,624,2.3054163455963135,624,2.4200918674468994
10,10,30,10,2,0.3888888888888889,0.6666666666666666,815.08,623,1.1146531105041504,545,2.3117523193359375,533,2.400869846343994,534,2.2999041080474854,527,2.3341310024261475,570,2.3701183795928955
10,10,30,10,2,0.3333333333333333,0.7037037037037037,822.6,650,1.1122219562530518,506,2.417128801345825,507,2.295245409011841,550,2.267871379852295,553,2.451096773147583,536,2.3536195755004883
10,10,30,10,2,0.34444444444444444,0.7037037037037037,844.49,579,1.124964952468872,497,2.308887243270874,520,2.2847137451171875,556,2.35832142829895,547,2.5762827396392822,560,2.3905069828033447
10,10,30,10,2,0.3222222222222223,0.6543209876543209,829.27,665,1.1458961963653564,514,2.297801971435547,516,2.3171157836914062,599,2.282972574234009,590,2.2999062538146973,559,2.312121868133545
10,10,30,10,2,0.3555555555555555,0.654320987654321,856.82,695,1.1317598819732666,550,2.24212646484375,553,2.5202276706695557,590,2.274719476699829,597,2.3794641494750977,559,2.3721389770507812
10,10,30,10,2,0.4,0.7901234567901234,800.0,614,1.1217660903930664,499,2.32621169090271,486,2.2716476917266846,541,2.3419480323791504,559,2.317187786102295,544,2.398984909057617
10,10,30,10,2,0.4444444444444443,0.8024691358024691,898.37,720,1.1006441116333008,580,2.310675859451294,585,2.374117374420166,663,2.3115384578704834,569,2.2960305213928223,603,2.3831026554107666
10,10,30,10,3,0.35555555555555557,0.4320987654320987,826.43,661,1.096599817276001,506,2.244088888168335,501,2.2909996509552,632,2.2613093852996826,560,2.2918190956115723,566,2.372457504272461
