num_job,num_machine,mean,std,seed,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,MoRUBI_best,MoRUBI_time,SPT_best,SPT_time,LPT_best,LPT_time,GT_best,GT_time
10,10,30,4,1,808.61,638,1.0966148376464844,535,2.2328906059265137,522,2.2730841636657715,544,2.279989719390869,552,2.271092653274536,583,2.362999439239502
10,10,30,5,1,811.75,642,1.105017900466919,535,2.2935173511505127,540,2.25368595123291,547,2.2898495197296143,558,2.250600814819336,564,2.354607582092285
10,10,30,6,1,815.78,648,1.0840535163879395,538,2.288123369216919,555,2.2657690048217773,550,2.3340847492218018,566,2.370168447494507,574,2.5001513957977295
10,10,30,7,1,820.79,653,1.1893744468688965,539,2.4442570209503174,548,2.486607551574707,498,2.745664596557617,554,2.877056360244751,573,2.67099928855896
10,10,30,8,1,825.13,659,1.1647453308105469,538,2.5739288330078125,551,2.684006452560425,558,2.6631648540496826,575,2.9535036087036133,575,3.304567813873291
10,10,30,9,1,829.88,661,1.555915355682373,544,2.6153814792633057,552,2.411318063735962,559,2.5513110160827637,583,2.4904680252075195,569,2.410071611404419
10,10,30,10,1,834.92,666,1.151771068572998,547,2.4422214031219482,561,2.414371967315674,563,2.434813976287842,618,2.4115636348724365,585,2.539888381958008
10,10,30,11,1,839.95,673,1.1059658527374268,555,2.39987850189209,556,2.3986542224884033,566,2.2405362129211426,618,2.264378786087036,583,2.3207509517669678
10,10,30,12,1,844.27,679,1.1014721393585205,561,2.2620153427124023,566,2.3246095180511475,569,2.2864654064178467,595,2.2964844703674316,559,2.3870553970336914
10,10,30,13,1,853.5,688,1.1022148132324219,569,2.3027608394622803,581,2.3026390075683594,561,2.29986572265625,598,2.261256694793701,590,2.375410318374634
10,10,30,14,1,859.28,695,1.1221206188201904,576,2.2547531127929688,572,2.323091506958008,560,2.2749996185302734,605,2.274759531021118,596,2.3630502223968506
10,10,30,15,1,863.89,696,1.1203150749206543,578,2.261594295501709,590,2.283029079437256,572,2.3101155757904053,609,2.2644739151000977,588,2.328659772872925
10,10,30,16,1,873.64,710,1.1090583801269531,589,2.2735533714294434,576,2.2835075855255127,574,2.2964096069335938,624,2.2914154529571533,610,2.360027313232422
10,10,30,17,1,881.74,724,1.1162021160125732,597,2.3063881397247314,600,2.275101900100708,544,2.32515811920166,641,2.2473256587982178,603,2.3708083629608154
10,10,30,18,1,889.52,733,1.1183505058288574,603,2.2948999404907227,602,2.262068271636963,547,2.272646903991699,658,2.3202316761016846,616,2.327728509902954
10,10,30,19,1,898.21,744,1.0990095138549805,611,2.2726917266845703,596,2.268212080001831,551,2.2643840312957764,645,2.275240898132324,596,2.3702199459075928
10,10,30,1,2,804.69,650,1.1126186847686768,532,2.270289659500122,532,2.2696545124053955,530,2.269601583480835,505,2.2215664386749268,532,2.335380792617798
10,10,30,2,2,804.47,647,1.1287026405334473,532,2.2599449157714844,534,2.3420491218566895,582,2.229320764541626,536,2.2720136642456055,535,2.398287534713745
10,10,30,3,2,801.87,644,1.1169650554656982,530,2.25480055809021,532,2.2651586532592773,606,2.266843795776367,591,2.339353084564209,561,2.3486173152923584
10,10,30,4,2,802.88,643,1.1281495094299316,532,2.2797536849975586,533,2.286170482635498,570,2.2823708057403564,592,2.2955822944641113,528,2.3293235301971436
10,10,30,5,2,800.52,640,1.1084163188934326,532,2.298300266265869,531,2.2714457511901855,566,2.2800207138061523,591,2.265300750732422,553,2.363779306411743
10,10,30,6,2,801.61,637,1.1340889930725098,530,2.2755331993103027,536,2.265899658203125,610,2.2842276096343994,615,2.285479784011841,537,2.3697612285614014
10,10,30,7,2,800.4,637,1.1086504459381104,531,2.3045568466186523,531,2.2694880962371826,596,2.2739546298980713,614,2.290339946746826,545,2.3745038509368896
10,10,30,8,2,801.59,636,1.0998268127441406,531,2.2861175537109375,535,2.2816195487976074,612,2.257082223892212,595,2.293895959854126,560,2.3521950244903564
10,10,30,9,2,801.86,633,1.1050026416778564,533,2.2983791828155518,537,2.2860634326934814,615,2.260382652282715,594,2.290327787399292,542,2.36893367767334
10,10,30,10,2,803.67,631,1.1087801456451416,536,2.254312038421631,536,2.2918596267700195,620,2.267429828643799,598,2.335721731185913,547,2.331739902496338
10,10,30,11,2,805.24,629,1.0908277034759521,539,2.248842239379883,540,2.3079490661621094,611,2.345376491546631,597,2.3304030895233154,554,2.450134515762329
10,10,30,12,2,808.88,635,1.1113896369934082,543,2.311173915863037,552,2.377016067504883,592,2.356982946395874,598,2.3138604164123535,564,2.4048333168029785
10,10,30,13,2,812.73,642,1.114485740661621,547,2.3323678970336914,552,2.3720688819885254,617,2.328228712081909,601,2.370790719985962,553,2.4451277256011963
10,10,30,14,2,820.51,643,1.1218678951263428,555,2.2999889850616455,547,2.3463900089263916,635,2.2940707206726074,611,2.3880014419555664,567,2.604954242706299
10,10,30,15,2,826.42,644,1.1938409805297852,561,2.2820093631744385,562,2.3155832290649414,629,2.409987211227417,615,2.287353992462158,565,2.399763822555542
10,10,30,16,2,832.14,651,1.1041755676269531,568,2.300949811935425,567,2.321830987930298,635,2.29219388961792,653,2.301577091217041,574,2.428112506866455
10,10,30,17,2,838.53,655,1.1203746795654297,573,2.2590911388397217,564,2.3277812004089355,677,2.3433055877685547,593,2.3295910358428955,575,2.4102909564971924
10,10,30,18,2,847.51,663,1.1885795593261719,582,2.4693527221679688,578,2.4345293045043945,680,2.4393651485443115,604,2.4853503704071045,579,2.440924644470215
10,10,30,19,2,855.66,672,1.142040491104126,588,2.456310987472534,583,2.4744884967803955,677,2.4288289546966553,608,2.371946096420288,561,2.507692813873291
10,10,30,1,3,787.94,639,1.221095085144043,527,2.382439613342285,523,2.374387264251709,472,2.4078025817871094,470,2.3585045337677,526,2.460012197494507
10,10,30,2,3,786.43,630,1.1876215934753418,524,2.4910531044006348,536,2.40574049949646,473,2.4131712913513184,468,2.407550811767578,536,2.4866607189178467
10,10,30,3,3,787.05,623,1.184023380279541,521,2.4135563373565674,513,2.4887795448303223,490,2.4292070865631104,478,2.494746685028076,520,2.5176122188568115
10,10,30,4,3,784.83,618,1.232301950454712,516,2.360189914703369,507,2.417996406555176,490,2.353260040283203,467,2.4005751609802246,517,2.4621376991271973
10,10,30,5,3,785.21,619,1.155759572982788,512,2.4419350624084473,513,2.4177918434143066,483,2.3761494159698486,468,2.3946762084960938,519,2.4293930530548096
10,10,30,6,3,784.67,619,1.1730730533599854,515,2.34628963470459,506,2.4903571605682373,557,2.347139596939087,483,2.4104886054992676,520,2.4956462383270264
10,10,30,7,3,786.86,617,1.223184585571289,518,2.3949618339538574,516,2.389624834060669,543,2.4072799682617188,465,2.3180723190307617,536,2.5115950107574463
10,10,30,8,3,788.36,614,1.1704010963439941,519,2.39254093170166,516,2.3781678676605225,555,2.494089365005493,485,2.327306032180786,540,2.3563363552093506
10,10,30,9,3,790.34,613,1.128708839416504,523,2.338108777999878,517,2.3798515796661377,528,2.2399959564208984,493,2.3419322967529297,549,2.4491915702819824
10,10,30,10,3,792.25,612,1.129195213317871,525,2.4057624340057373,525,2.336570978164673,539,2.327047109603882,496,2.311034679412842,548,2.423394203186035
10,10,30,11,3,796.98,615,1.1432335376739502,530,2.3932430744171143,521,2.37518572807312,545,2.258826494216919,493,2.370624303817749,548,2.4288060665130615
10,10,30,12,3,801.74,619,1.1105406284332275,532,2.284169912338257,503,2.2999322414398193,544,2.410127878189087,490,2.4072327613830566,549,2.4849374294281006
10,10,30,13,3,807.05,624,1.1731512546539307,532,2.3800878524780273,505,2.3249833583831787,529,2.2773516178131104,497,2.4211220741271973,564,2.4546661376953125
10,10,30,14,3,813.71,634,1.1134727001190186,536,2.4420888423919678,507,2.3780267238616943,567,2.3329081535339355,502,2.361142635345459,557,2.4150185585021973
10,10,30,15,3,820.33,642,1.1156296730041504,538,2.3125362396240234,537,2.3442773818969727,570,2.3604073524475098,524,2.28629732131958,569,2.398148536682129
10,10,30,16,3,827.16,650,1.1168031692504883,543,2.3768465518951416,544,2.4250729084014893,575,2.300807476043701,531,2.3764445781707764,575,2.444176435470581
10,10,30,17,3,834.83,656,1.199906349182129,547,2.4008290767669678,547,2.4800145626068115,615,2.322834014892578,574,2.3597116470336914,562,2.5317258834838867
10,10,30,18,3,843.17,663,1.127488136291504,553,2.272157669067383,554,2.3320446014404297,623,2.2752416133880615,582,2.3182425498962402,583,2.4528005123138428
10,10,30,19,3,853.37,673,1.1324231624603271,562,2.3756418228149414,561,2.4290337562561035,632,2.2991297245025635,588,2.2821192741394043,591,2.3969085216522217
10,10,30,1,4,796.24,655,1.1218321323394775,508,2.3376595973968506,507,2.3028457164764404,505,2.3278346061706543,479,2.293647527694702,540,2.510848045349121
10,10,30,2,4,800.45,657,1.1845903396606445,513,2.297656297683716,505,2.317960262298584,513,2.43904185295105,487,2.334545135498047,541,2.5201284885406494
10,10,30,3,4,805.4,660,1.190871000289917,520,2.2963054180145264,521,2.389284133911133,545,2.3644721508026123,513,2.418431043624878,537,2.3991668224334717
10,10,30,4,4,810.15,664,1.1029436588287354,525,2.3577895164489746,516,2.331611156463623,559,2.3804078102111816,527,2.3200414180755615,535,2.4609551429748535
10,10,30,5,4,815.06,664,1.1324968338012695,529,2.277857780456543,525,2.27730131149292,542,2.29815936088562,561,2.308586835861206,569,2.3767921924591064
10,10,30,6,4,820.32,662,1.1051599979400635,536,2.286458969116211,536,2.3574578762054443,552,2.3670849800109863,596,2.264333724975586,578,2.376866340637207
10,10,30,7,4,824.54,661,1.148101806640625,539,2.286398410797119,539,2.3296968936920166,576,2.4830360412597656,574,2.5132334232330322,572,2.417619466781616
10,10,30,8,4,830.57,661,1.2919390201568604,546,2.535942792892456,548,2.4119346141815186,558,2.3625965118408203,571,2.4350321292877197,581,2.503720998764038
10,10,30,9,4,836.73,667,1.1577801704406738,551,2.424762725830078,554,2.486851930618286,549,2.462399959564209,611,2.359600782394409,554,2.4313294887542725
10,10,30,10,4,842.24,670,1.1747071743011475,555,2.3595964908599854,552,2.3838322162628174,562,2.367973804473877,618,2.4596164226531982,585,2.3345131874084473
10,10,30,11,4,848.73,675,1.1866419315338135,560,2.5357913970947266,560,2.405345916748047,564,2.352377414703369,701,2.428044080734253,573,2.574638843536377
10,10,30,12,4,857.17,681,1.241032600402832,568,2.3916001319885254,570,2.4110565185546875,549,2.42927885055542,751,2.4202804565429688,565,2.435683488845825
10,10,30,13,4,865.97,688,1.2035672664642334,574,2.3520424365997314,580,2.4201719760894775,554,2.30043888092041,697,2.2887775897979736,595,2.3460679054260254
10,10,30,14,4,872.57,694,1.1111571788787842,578,2.369837999343872,584,2.2527430057525635,553,2.2546281814575195,704,2.26824951171875,607,2.360894203186035
10,10,30,15,4,881.42,699,1.1220369338989258,584,2.236198663711548,590,2.264735460281372,556,2.2964134216308594,715,2.303924322128296,624,2.3350167274475098
10,10,30,16,4,889.48,703,1.0926003456115723,589,2.2715935707092285,604,2.24337100982666,594,2.2862555980682373,723,2.3007314205169678,617,2.3801424503326416
10,10,30,17,4,898.82,700,1.1006603240966797,594,2.2350523471832275,604,2.2950146198272705,601,2.285616397857666,772,2.2793846130371094,608,2.308938503265381
10,10,30,18,4,909.55,702,1.0979156494140625,600,2.2970619201660156,614,2.2627851963043213,610,2.263246774673462,779,2.2852344512939453,594,2.3628346920013428
10,10,30,19,4,920.0,703,1.11429762840271,607,2.2220613956451416,630,2.2592523097991943,619,2.2636566162109375,787,2.2487025260925293,615,2.3426454067230225
10,10,30,1,5,777.16,600,1.157921552658081,496,2.230414628982544,499,2.2828118801116943,474,2.2744109630584717,483,2.2989096641540527,509,2.314133405685425
10,10,30,2,5,780.69,608,1.1001293659210205,492,2.2536163330078125,492,2.2960727214813232,451,2.3295674324035645,495,2.2971060276031494,531,2.3274030685424805
10,10,30,3,5,782.95,613,1.1287519931793213,487,2.291656017303467,480,2.2669878005981445,522,2.279294490814209,506,2.2854113578796387,537,2.356586456298828
10,10,30,4,5,787.33,614,1.0958073139190674,484,2.348203182220459,503,2.258209228515625,467,2.2872092723846436,544,2.2987241744995117,536,2.3800463676452637
10,10,30,5,5,788.77,612,1.0909457206726074,477,2.250255823135376,488,2.238982677459717,527,2.303649663925171,533,2.2881617546081543,541,2.3439576625823975
10,10,30,6,5,792.92,612,1.0947115421295166,486,2.3042874336242676,497,2.296299457550049,528,2.3428006172180176,550,2.292961835861206,547,2.319638252258301
10,10,30,7,5,797.67,609,1.1431329250335693,492,2.343248128890991,503,2.3079257011413574,526,2.269571542739868,552,2.2456486225128174,539,2.3697564601898193
10,10,30,8,5,802.83,608,1.124220609664917,499,2.2586021423339844,498,2.2791693210601807,491,2.2390565872192383,556,2.3163561820983887,562,2.360762596130371
10,10,30,9,5,808.29,612,1.1176843643188477,501,2.266174793243408,499,2.2952189445495605,511,2.3117287158966064,568,2.2509000301361084,545,2.3245790004730225
10,10,30,10,5,812.43,614,1.0832264423370361,508,2.2517812252044678,500,2.26164174079895,509,2.384891986846924,610,2.1873996257781982,536,2.3112497329711914
10,10,30,11,5,820.59,616,1.1709589958190918,519,2.2706761360168457,504,2.25319766998291,513,2.271968126296997,631,2.206007719039917,561,2.403740167617798
10,10,30,12,5,825.8,617,1.1478850841522217,524,2.282231092453003,510,2.2469961643218994,577,2.3262243270874023,564,2.287317991256714,535,2.3055667877197266
10,10,30,13,5,833.9,619,1.1036102771759033,527,2.261502504348755,506,2.276353597640991,533,2.2602827548980713,656,2.34763765335083,550,2.3324930667877197
10,10,30,14,5,841.68,624,1.1081390380859375,529,2.280064821243286,521,2.2799806594848633,535,2.2878530025482178,607,2.1722137928009033,574,2.330080509185791
10,10,30,15,5,850.15,632,1.1663932800292969,532,2.252840280532837,518,2.3250064849853516,544,2.241464614868164,614,2.2486772537231445,577,2.3212296962738037
10,10,30,16,5,858.01,641,1.0975408554077148,534,2.2285497188568115,523,2.2683496475219727,547,2.2558176517486572,621,2.3140878677368164,581,2.3262951374053955
10,10,30,17,5,867.77,652,1.164031744003296,538,2.2540111541748047,533,2.4194209575653076,523,2.295229434967041,626,2.2208592891693115,583,2.317124128341675
10,10,30,18,5,878.08,662,1.0895466804504395,546,2.314814329147339,539,2.2402167320251465,530,2.337751865386963,634,2.188960075378418,608,2.368093967437744
10,10,30,19,5,886.87,672,1.118333101272583,552,2.2352118492126465,536,2.2826786041259766,534,2.3035686016082764,641,2.258744239807129,584,2.3146867752075195
10,10,30,1,6,779.5,602,1.1099820137023926,511,2.330021381378174,508,2.239208459854126,478,2.2339067459106445,509,2.249319553375244,527,2.341784715652466
10,10,30,2,6,785.36,618,1.1176142692565918,521,2.2552735805511475,511,2.2776081562042236,505,2.384409189224243,499,2.2530136108398438,551,2.400169610977173
10,10,30,3,6,790.58,630,1.112217903137207,531,2.302915334701538,524,2.267416477203369,513,2.211941957473755,524,2.3661012649536133,542,2.3571066856384277
10,10,30,4,6,794.98,642,1.2373015880584717,541,2.262422561645508,537,2.320726156234741,524,2.253671646118164,640,2.3097901344299316,526,2.3416860103607178
10,10,30,5,6,802.05,653,1.088930368423462,549,2.2603254318237305,529,2.242701292037964,528,2.2668659687042236,593,2.2469191551208496,555,2.344576597213745
10,10,30,6,6,807.52,654,1.1191248893737793,560,2.285720109939575,516,2.2858567237854004,527,2.238471746444702,594,2.2181358337402344,536,2.374385118484497
10,10,30,7,6,812.74,655,1.0868594646453857,567,2.293117046356201,549,2.2624545097351074,529,2.2777841091156006,578,2.274366617202759,572,2.3712270259857178
10,10,30,8,6,819.98,653,1.0887517929077148,579,2.256913900375366,553,2.25456166267395,540,2.257517099380493,603,2.3034369945526123,556,2.344900131225586
10,10,30,9,6,828.22,652,1.099538803100586,585,2.236783504486084,569,2.2752044200897217,537,2.2609026432037354,591,2.2466259002685547,574,2.2996675968170166
10,10,30,10,6,837.92,656,1.1110339164733887,592,2.2327308654785156,571,2.2652130126953125,546,2.215940237045288,600,2.28045392036438,577,2.316913366317749
10,10,30,11,6,844.12,654,1.0955665111541748,597,2.2995660305023193,582,2.237253427505493,552,2.230076551437378,608,2.18430233001709,604,2.3257129192352295
10,10,30,12,6,853.34,663,1.176079511642456,604,2.245021343231201,590,2.26598858833313,585,2.2480075359344482,618,2.2732152938842773,611,2.3163509368896484
10,10,30,13,6,863.94,677,1.1107642650604248,609,2.255340814590454,581,2.2740345001220703,591,2.2578108310699463,628,2.1683452129364014,605,2.376326084136963
10,10,30,14,6,875.04,690,1.1051182746887207,617,2.2236523628234863,593,2.2865688800811768,596,2.2577526569366455,632,2.183534860610962,625,2.3169596195220947
10,10,30,15,6,886.39,704,1.1061253547668457,625,2.255033254623413,597,2.2263197898864746,603,2.221045970916748,636,2.230463981628418,641,2.3616769313812256
10,10,30,16,6,897.59,718,1.1503682136535645,634,2.205724000930786,590,2.2187235355377197,611,2.283396005630493,642,2.280200481414795,636,2.4305896759033203
10,10,30,17,6,907.18,726,1.1088707447052002,642,2.2681081295013428,623,2.23720383644104,616,2.307523250579834,662,2.270918846130371,629,2.3090522289276123
10,10,30,18,6,920.85,737,1.0984413623809814,651,2.2362258434295654,630,2.2397236824035645,628,2.251909017562866,674,2.228677988052368,662,2.3161439895629883
10,10,30,19,6,932.9,749,1.1478016376495361,660,2.257777452468872,637,2.1990268230438232,638,2.2108163833618164,685,2.2638394832611084,650,2.2932181358337402
10,10,30,1,7,809.27,621,1.1542439460754395,533,2.2451541423797607,535,2.2577974796295166,537,2.2082531452178955,534,2.2822091579437256,543,2.356313467025757
10,10,30,2,7,815.04,626,1.1260552406311035,541,2.227466106414795,528,2.231738805770874,549,2.2810592651367188,546,2.384674072265625,566,2.42179012298584
10,10,30,3,7,817.7,626,1.1549897193908691,542,2.267120122909546,520,2.356933116912842,562,2.240199565887451,524,2.272710084915161,571,2.3649866580963135
10,10,30,4,7,823.4,631,1.111476182937622,551,2.2951226234436035,530,2.2538342475891113,537,2.3300092220306396,582,2.2799317836761475,572,2.3882410526275635
10,10,30,5,7,827.38,632,1.0972659587860107,553,2.2730555534362793,547,2.244962453842163,570,2.285264015197754,584,2.283886671066284,578,2.338310956954956
10,10,30,6,7,831.67,633,1.0980730056762695,557,2.273638963699341,548,2.2711620330810547,580,2.2897887229919434,585,2.2600412368774414,590,2.3348183631896973
10,10,30,7,7,835.68,636,1.0809810161590576,562,2.2898335456848145,553,2.3111937046051025,579,2.308664560317993,593,2.3190083503723145,583,2.359018564224243
10,10,30,8,7,843.14,646,1.1031129360198975,564,2.36204195022583,559,2.314542055130005,585,2.2657992839813232,604,2.2797253131866455,604,2.4301462173461914
10,10,30,9,7,848.83,649,1.1080901622772217,568,2.275067090988159,568,2.300014019012451,603,2.2646443843841553,605,2.2945940494537354,599,2.3699886798858643
10,10,30,10,7,856.26,651,1.1000590324401855,572,2.2714791297912598,575,2.27596378326416,644,2.300776720046997,604,2.2775087356567383,574,2.39639949798584
10,10,30,11,7,863.61,659,1.0907621383666992,579,2.232055902481079,552,2.3247170448303223,647,2.3342485427856445,599,2.2669758796691895,610,2.322322130203247
10,10,30,12,7,869.97,670,1.1103589534759521,582,2.396390199661255,571,2.277444362640381,622,2.3068759441375732,644,2.293017625808716,580,2.3882486820220947
10,10,30,13,7,878.63,678,1.1120414733886719,588,2.2370142936706543,569,2.298506021499634,628,2.244091749191284,651,2.2697501182556152,610,2.348731756210327
10,10,30,14,7,888.44,689,1.1012969017028809,595,2.2815842628479004,578,2.287181854248047,637,2.327528476715088,619,2.2964274883270264,603,2.33630633354187
10,10,30,15,7,898.05,697,1.1069855690002441,603,2.226792812347412,597,2.3297386169433594,648,2.252072811126709,627,2.2805683612823486,613,2.3440260887145996
10,10,30,16,7,907.68,709,1.078995943069458,608,2.3271701335906982,603,2.2448930740356445,657,2.3146419525146484,632,2.230461597442627,615,2.437145471572876
10,10,30,17,7,918.66,720,1.0955531597137451,615,2.29074764251709,608,2.2566370964050293,612,2.282022476196289,644,2.312201499938965,620,2.338228702545166
10,10,30,18,7,927.9,730,1.0928082466125488,619,2.2517662048339844,627,2.271144390106201,656,2.317023277282715,644,2.2661080360412598,624,2.358942985534668
10,10,30,19,7,939.56,742,1.1039140224456787,627,2.2804598808288574,636,2.2937371730804443,665,2.2739667892456055,647,2.299288749694824,596,2.3008458614349365
10,10,30,1,8,775.71,599,1.116701364517212,478,2.241943120956421,478,2.2454721927642822,475,2.2284724712371826,480,2.2376999855041504,538,2.3352675437927246
10,10,30,2,8,778.72,605,1.1240649223327637,484,2.232480525970459,484,2.2738893032073975,497,2.1918458938598633,463,2.3708064556121826,561,2.354895830154419
10,10,30,3,8,784.74,613,1.1073155403137207,491,2.2751312255859375,501,2.287665367126465,511,2.2727880477905273,473,2.2229673862457275,545,2.360382318496704
10,10,30,4,8,786.71,618,1.1086626052856445,496,2.243042230606079,500,2.3101096153259277,505,2.2133123874664307,481,2.293668508529663,559,2.358428955078125
10,10,30,5,8,790.53,624,1.1275997161865234,499,2.2498531341552734,502,2.27947735786438,516,2.267568588256836,508,2.180184841156006,540,2.3727219104766846
10,10,30,6,8,795.97,633,1.1172962188720703,498,2.243791103363037,493,2.2987842559814453,525,2.199852466583252,514,2.277926206588745,571,2.3711395263671875
10,10,30,7,8,800.37,639,1.090407133102417,502,2.2679343223571777,515,2.2450804710388184,535,2.2951509952545166,549,2.2419791221618652,552,2.3886172771453857
10,10,30,8,8,805.33,642,1.1243207454681396,505,2.320909023284912,511,2.2849173545837402,533,2.253169536590576,556,2.216548442840576,567,2.3392679691314697
10,10,30,9,8,812.7,649,1.1141021251678467,511,2.2723493576049805,516,2.2922403812408447,547,2.2295472621917725,565,2.3951315879821777,562,2.389352560043335
10,10,30,10,8,819.21,659,1.0719399452209473,514,2.252124786376953,527,2.2714481353759766,550,2.2033958435058594,574,2.216419219970703,594,2.335711717605591
10,10,30,11,8,826.14,664,1.150101900100708,518,2.213221311569214,524,2.277660369873047,537,2.2108283042907715,585,2.2483410835266113,553,2.335787534713745
10,10,30,12,8,834.5,670,1.1036708354949951,522,2.2643673419952393,529,2.358078956604004,562,2.2693142890930176,562,2.272231101989746,535,2.369892120361328
10,10,30,13,8,844.11,670,1.1324996948242188,529,2.238229513168335,545,2.2890737056732178,581,2.247103214263916,614,2.299877405166626,589,2.3459460735321045
10,10,30,14,8,852.82,666,1.102806568145752,541,2.2456095218658447,552,2.2950315475463867,583,2.254941463470459,629,2.2816038131713867,586,2.3254544734954834
10,10,30,15,8,863.34,668,1.1063766479492188,553,2.228931188583374,556,2.2536895275115967,585,2.2722766399383545,641,2.264192581176758,626,2.319580316543579
10,10,30,16,8,873.04,669,1.0982990264892578,559,2.265996217727661,555,2.3115289211273193,589,2.1959469318389893,654,2.3046658039093018,573,2.3173954486846924
10,10,30,17,8,883.76,672,1.1598424911499023,564,2.309525728225708,561,2.2975618839263916,594,2.2719762325286865,665,2.2658958435058594,587,2.3675594329833984
10,10,30,18,8,894.21,679,1.1138412952423096,571,2.2605788707733154,567,2.2877748012542725,660,2.2470505237579346,675,2.3101425170898438,623,2.360931873321533
10,10,30,19,8,907.7,687,1.1220109462738037,580,2.2654805183410645,574,2.290193796157837,668,2.2723910808563232,687,2.284119129180908,635,2.3676044940948486
10,10,30,1,9,769.95,621,1.1028227806091309,480,2.25600004196167,486,2.2706193923950195,447,2.219317674636841,475,2.2474029064178467,529,2.3773958683013916
10,10,30,2,9,771.55,621,1.1213958263397217,491,2.2785937786102295,498,2.253563642501831,504,2.1891517639160156,493,2.3019731044769287,518,2.4179093837738037
10,10,30,3,9,773.43,621,1.0927069187164307,500,2.283716917037964,497,2.2548584938049316,508,2.24440598487854,496,2.2690963745117188,518,2.296027183532715
10,10,30,4,9,775.59,624,1.1086244583129883,499,2.305556535720825,505,2.280230760574341,500,2.190804958343506,491,2.2069203853607178,518,2.398695945739746
10,10,30,5,9,776.61,623,1.1084954738616943,499,2.2895236015319824,505,2.2874491214752197,498,2.1868343353271484,488,2.218461751937866,521,2.3087158203125
10,10,30,6,9,779.99,623,1.121694564819336,501,2.3011703491210938,500,2.250558614730835,517,2.2118914127349854,498,2.2507026195526123,493,2.36940336227417
