30	30
18	38	25	37	28	15	33	32	22	22	15	17	38	32	24	17	18	11	18	25	13	23	17	23	34	30	28	29	14	15
28	39	12	36	16	38	30	16	24	17	15	12	23	11	36	37	33	26	19	29	14	37	33	31	33	12	13	38	11	11
12	28	29	33	19	36	24	36	35	31	17	37	13	19	33	20	37	14	24	32	23	38	17	38	12	29	20	32	17	21
13	23	16	14	27	34	30	27	30	18	39	14	22	24	37	11	35	40	29	32	25	27	32	22	21	27	38	26	15	27
25	31	25	27	28	40	14	11	28	19	18	23	26	14	23	28	33	15	27	38	20	30	38	20	21	31	28	37	13	30
21	16	37	18	33	22	11	31	31	37	11	30	12	30	31	20	17	32	35	27	39	29	12	31	11	20	28	26	20	15
11	22	34	21	30	12	12	28	34	25	18	12	36	36	39	33	32	11	26	33	35	32	29	14	15	23	20	38	18	17
26	34	20	29	11	16	36	30	16	31	13	34	17	32	37	38	29	16	16	36	16	24	27	12	17	23	19	22	19	35
33	24	13	26	18	34	28	29	38	33	39	37	33	37	40	33	11	20	12	22	32	29	33	16	26	21	35	38	32	34
9	28	15	20	8	22	12	27	18	6	17	13	16	10	26	2	11	30	4	1	5	14	23	3	25	29	24	21	7	19
14	27	23	2	20	28	9	24	3	15	16	30	18	25	19	22	21	12	29	10	7	13	11	4	17	5	6	26	1	8
5	30	11	29	16	28	2	21	24	18	7	10	6	23	27	25	12	4	8	26	13	1	14	17	3	9	22	15	20	19
6	4	1	27	29	25	11	28	15	22	23	7	21	14	9	18	16	5	24	12	30	17	3	19	8	13	20	2	26	10
16	9	21	23	26	19	6	15	27	18	13	17	25	4	29	24	12	10	2	28	22	5	11	20	7	3	8	30	1	14
15	10	19	29	26	24	25	1	5	2	21	7	28	27	23	16	11	4	13	6	18	14	22	12	30	8	3	20	9	17
24	5	4	14	30	8	6	9	17	15	2	22	10	23	19	29	26	11	3	25	21	7	28	18	20	13	27	12	16	1
15	24	12	14	8	27	19	20	4	3	7	22	26	1	13	5	30	23	9	28	11	6	2	17	25	10	18	21	29	16
10	8	17	22	6	3	15	23	5	2	19	24	13	1	28	9	25	29	18	4	11	7	21	20	12	14	27	26	16	30
18	10	6	9	7	1	17	20	22	26	27	16	21	13	8	12	30	2	5	24	3	14	11	15	28	4	23	19	29	25
4	12	27	10	8	13	2	30	18	9	28	22	5	19	7	26	14	1	23	3	17	20	15	21	24	11	29	25	16	6
29	10	8	23	24	11	9	4	6	17	13	16	3	14	27	7	2	22	28	12	5	15	26	1	19	18	25	20	30	21
1	14	19	9	23	26	25	16	6	13	3	8	12	18	28	7	22	27	17	24	11	30	2	21	15	20	29	10	4	5
14	30	7	26	3	22	9	8	25	18	13	10	11	24	16	12	23	17	28	21	5	15	1	29	20	4	27	19	2	6
6	30	22	21	7	11	12	3	23	2	13	17	10	28	20	16	27	4	25	14	19	24	29	8	1	26	5	18	9	15
16	21	19	4	26	29	13	25	27	12	24	3	1	22	17	2	10	7	28	6	14	8	11	20	15	23	30	9	5	18
5	30	23	6	18	4	25	22	10	9	3	21	24	1	14	29	7	15	17	16	12	27	13	8	2	11	26	20	28	19
18	15	17	26	30	13	19	4	11	9	10	22	25	16	20	12	3	8	24	7	1	14	23	2	21	28	29	5	6	27
8	4	26	6	22	5	16	27	15	13	24	28	10	19	1	2	7	9	11	29	23	14	3	20	12	18	25	30	21	17
25	18	15	19	1	22	27	2	10	24	9	11	13	28	3	20	7	21	4	17	14	26	23	5	6	30	16	8	29	12
20	4	26	30	27	13	16	8	22	14	18	19	17	7	10	11	6	1	24	3	21	5	29	2	25	28	15	9	23	12
6	4	28	27	3	21	16	14	15	5	23	13	12	30	9	19	2	17	10	29	1	24	20	22	7	8	11	25	26	18
6	10	26	4	15	3	12	20	13	28	27	29	2	7	23	16	18	17	14	1	9	30	24	5	25	8	11	21	22	19
6	27	15	1	24	26	9	23	20	7	3	19	18	13	2	4	8	30	5	21	28	16	11	22	12	10	14	17	25	29
15	25	26	17	1	27	29	16	14	8	13	19	4	12	7	30	2	10	6	3	5	23	9	18	28	20	22	21	24	11
25	18	24	3	8	23	10	27	19	7	16	30	14	17	13	20	15	22	1	12	11	29	9	6	21	4	26	28	5	2
16	3	26	27	7	1	24	23	20	22	29	6	13	9	18	25	12	8	15	10	28	17	30	5	14	19	4	21	2	11
2	19	23	28	20	22	24	9	10	15	6	11	17	13	21	26	8	4	3	5	16	7	29	12	27	14	1	30	25	18
29	12	7	28	25	4	18	10	20	5	14	22	13	26	19	9	21	6	24	23	17	1	11	27	16	15	2	30	8	3
17	29	2	16	1	25	18	3	30	28	12	19	26	23	7	15	13	21	9	20	10	11	8	4	22	24	27	5	6	14
