30	30
22	29	13	26	20	7	10	11	30	16	2	1	9	12	25	19	21	5	6	17	14	28	4	18	23	3	27	8	15	24
27	3	12	7	17	16	28	13	8	24	1	19	22	2	14	15	25	29	18	9	10	6	30	4	26	11	21	5	20	23
14	28	11	9	5	13	1	3	22	8	2	21	19	4	30	23	15	12	20	17	18	10	6	16	24	25	7	29	26	27
28	19	16	12	17	13	18	1	15	14	8	10	30	21	23	29	4	25	20	27	24	22	2	5	26	7	6	11	9	3
13	23	17	10	26	19	8	9	30	1	4	2	15	12	24	25	20	29	6	28	11	21	22	3	16	7	27	18	5	14
30	28	11	23	9	5	14	1	12	13	2	29	21	10	7	19	18	22	26	25	16	8	6	3	15	4	27	24	17	20
30	18	20	11	28	9	16	5	22	3	2	14	21	17	24	1	25	10	27	29	8	6	4	13	19	15	12	7	26	23
6	23	21	14	5	7	9	27	26	1	19	3	28	17	8	10	30	13	2	25	15	11	4	16	24	18	20	22	29	12
12	15	27	17	8	3	2	9	18	4	21	7	22	10	25	29	30	13	28	16	6	26	23	5	24	1	19	20	11	14
4	10	11	27	1	7	29	9	2	5	3	20	22	18	17	6	12	24	30	21	15	19	14	13	25	8	28	16	23	26
28	5	2	22	17	15	19	12	8	14	10	4	23	27	25	6	20	24	9	30	11	29	13	26	1	7	21	18	16	3
19	28	30	13	5	26	29	14	27	22	25	4	15	11	2	23	16	9	18	17	1	10	21	20	8	3	12	7	24	6
25	26	4	2	30	27	10	11	19	5	29	14	13	8	12	21	17	16	28	3	9	15	20	6	22	23	24	18	1	7
14	16	7	9	28	29	12	11	3	20	2	25	1	4	18	26	23	22	21	10	27	17	6	24	13	15	5	19	8	30
10	1	14	11	16	23	3	8	21	9	27	12	24	17	6	2	26	22	18	25	15	29	13	28	20	19	30	7	4	5
10	6	28	7	9	15	18	21	26	12	27	16	29	4	11	23	24	8	13	20	22	30	2	14	3	5	1	17	19	25
21	23	15	13	25	17	26	6	12	24	1	28	9	4	30	29	3	11	19	27	10	7	22	8	5	18	16	20	14	2
2	12	15	30	17	1	23	10	3	13	21	25	19	14	22	26	18	24	8	4	27	20	5	16	9	28	6	29	11	7
10	4	7	19	28	20	24	22	27	6	23	25	12	8	2	18	14	3	13	30	1	15	26	9	29	17	11	5	21	16
7	15	24	29	16	11	14	30	12	20	1	3	13	5	10	28	18	21	8	26	27	6	25	17	4	23	2	19	9	22
11	5	27	29	16	18	28	14	10	19	23	2	7	17	30	24	13	8	22	6	12	3	26	25	21	1	15	20	9	4
3	12	21	30	5	25	29	27	26	19	10	28	23	7	15	1	14	11	6	22	18	17	2	4	13	8	16	20	24	9
27	20	3	16	17	23	28	10	25	8	13	2	30	9	1	4	15	12	26	29	19	21	24	5	6	11	7	18	22	14
23	7	3	2	11	15	17	14	8	12	4	29	13	16	24	10	9	19	27	25	28	18	6	21	1	5	22	26	20	30
