30	30
23	24	11	32	29	40	39	18	39	26	36	20	34	12	12	24	31	17	32	38	17	31	12	12	32	28	29	17	39	22
29	14	30	13	14	11	21	11	12	16	11	16	25	19	22	23	35	27	40	11	11	20	35	32	36	38	25	14	15	40
12	27	5	6	24	19	18	10	22	17	23	15	3	13	4	16	28	8	21	29	2	9	30	11	20	7	25	14	26	1
13	24	22	4	30	3	26	23	17	16	14	28	18	8	12	6	7	2	11	1	29	5	19	15	27	9	25	21	10	20
30	14	28	19	25	7	23	10	27	8	5	9	2	16	24	12	29	18	6	20	26	22	13	15	4	17	1	21	11	3
21	14	17	11	20	5	16	18	3	26	7	9	1	15	8	12	28	29	2	25	24	10	30	4	6	19	23	22	27	13
24	29	15	12	10	5	28	27	6	3	8	4	25	19	9	18	14	17	13	7	23	2	22	16	11	1	20	30	21	26
15	11	25	16	24	7	4	9	27	5	22	23	13	3	21	14	28	18	20	2	29	10	12	30	26	19	17	8	6	1
1	28	7	21	16	19	2	27	4	17	6	22	3	29	25	8	11	24	12	18	30	13	14	9	20	26	23	5	10	15
12	10	5	20	7	6	27	19	4	26	11	13	25	14	17	1	8	22	29	3	28	24	18	9	16	15	23	2	21	30
26	21	23	20	19	22	15	1	27	8	16	25	10	13	17	5	7	9	18	14	30	24	29	4	6	11	3	28	12	2
4	29	9	15	5	1	19	7	22	24	8	13	25	17	11	26	14	23	18	12	20	3	6	28	2	30	21	27	10	16
7	23	15	16	22	17	2	27	18	8	11	4	30	24	1	26	13	28	12	5	29	14	20	25	3	10	21	19	6	9
17	9	30	28	5	15	18	16	14	6	2	22	24	26	13	3	4	7	8	10	21	12	11	27	20	25	23	19	1	29
2	13	30	1	7	8	9	5	29	6	25	18	26	16	14	20	17	23	3	28	10	27	12	21	15	4	22	11	19	24
10	28	11	22	24	17	2	18	29	8	1	15	3	23	26	16	6	4	9	30	5	13	20	27	25	12	21	7	19	14
6	9	8	22	18	2	29	3	19	27	1	25	7	11	17	13	26	12	16	5	30	14	20	24	28	21	15	4	10	23
30	15	25	4	8	5	12	28	27	16	23	13	3	9	20	6	2	24	22	14	7	1	21	29	18	11	17	26	19	10
24	3	7	6	4	19	2	26	16	30	13	29	12	17	27	10	28	8	5	15	21	23	9	1	18	20	25	11	14	22
9	16	27	21	2	18	29	23	24	17	13	25	8	26	1	12	22	10	20	15	14	30	19	6	28	5	11	4	3	7
14	3	15	29	28	12	23	1	7	6	13	17	18	5	30	11	25	10	21	4	24	27	20	26	9	8	2	16	22	19
17	27	7	6	2	28	21	10	5	1	15	25	12	3	18	14	20	24	13	9	29	30	23	8	26	4	19	16	22	11
12	30	6	11	20	8	7	19	27	28	2	1	25	13	3	5	22	10	26	23	18	15	29	17	21	4	9	24	16	14
14	23	8	30	18	3	1	20	13	5	6	17	21	27	22	4	11	25	24	12	29	2	19	15	10	16	26	7	28	9
4	22	27	1	12	30	16	29	13	17	2	9	18	11	14	3	8	23	5	6	26	7	15	21	24	28	19	25	20	10
18	10	14	27	22	5	2	19	9	30	11	17	24	28	25	23	6	7	15	13	16	4	8	21	26	20	1	29	3	12
11	26	6	16	18	19	10	4	8	9	5	3	12	23	30	25	17	13	27	22	1	15	20	29	28	7	24	21	2	14
2	10	12	14	6	25	9	7	30	26	29	4	27	3	17	1	23	8	22	16	20	28	19	5	15	21	11	18	24	13
11	26	17	25	24	3	16	21	22	18	5	14	9	23	15	8	27	30	12	7	29	10	28	2	6	20	19	1	4	13
25	17	10	11	2	5	28	12	15	9	6	27	19	23	14	21	3	18	22	26	24	4	1	20	13	16	29	7	8	30
28	19	18	5	3	22	6	16	26	24	20	21	2	8	11	10	4	14	7	17	1	9	12	30	27	25	15	23	13	29
19	13	6	20	2	10	14	7	3	21	11	16	28	12	18	17	23	9	24	5	25	22	29	27	26	30	1	8	15	4
