30	30
34	36	25	21	23	36	25	24	34	17	36	35	38	35	33	38	13	29	29	22	16	28	31	28	15	36	40	22	16	37
14	24	16	35	18	11	21	23	35	26	39	32	15	23	24	11	31	34	37	11	33	22	22	12	11	18	17	27	14	17
34	15	38	19	37	25	34	20	33	30	37	38	36	13	32	23	31	21	28	12	16	23	28	29	24	28	34	25	28	13
19	33	24	26	16	33	19	30	29	12	24	32	11	31	30	18	15	40	23	15	11	16	13	26	32	33	20	33	34	32
34	22	31	21	19	22	34	18	35	14	26	30	18	27	27	17	18	24	27	39	13	18	15	13	40	16	24	35	11	32
14	22	26	37	40	26	15	32	25	38	23	35	21	38	11	32	36	24	14	16	11	24	28	21	18	34	18	13	30	33
17	24	11	18	20	14	16	27	12	2	15	5	9	29	30	7	28	22	23	1	4	10	19	26	6	8	3	25	21	13
29	11	4	8	14	1	20	22	9	13	17	7	19	6	28	16	21	24	26	23	3	15	30	27	5	12	2	18	25	10
9	7	13	6	26	25	16	24	22	28	14	19	12	4	27	30	10	17	11	18	1	20	8	2	15	5	23	3	21	29
21	5	25	14	9	10	7	3	23	2	4	17	24	6	30	18	8	29	1	12	13	22	27	26	20	11	16	19	28	15
28	4	18	9	23	22	3	15	7	20	21	30	12	29	1	11	2	27	8	6	26	25	13	14	5	17	24	10	16	19
6	12	26	1	24	4	23	21	20	27	22	15	5	30	7	10	14	16	18	8	3	9	28	25	11	13	2	17	19	29
11	6	28	20	16	23	13	26	30	12	10	5	18	14	2	22	19	7	3	9	25	21	17	4	27	8	29	24	1	15
18	5	30	21	8	12	7	9	27	13	6	24	3	29	26	20	11	15	16	23	2	25	28	14	10	22	1	17	4	19
1	6	5	30	26	28	2	29	12	25	10	20	17	16	13	9	14	23	8	21	22	15	27	7	18	3	11	4	24	19
10	8	21	14	24	22	1	3	19	26	2	7	16	15	4	20	27	30	6	23	5	25	29	12	9	18	13	28	17	11
16	17	3	21	27	12	13	11	1	10	25	24	28	6	30	23	8	7	29	26	15	4	2	19	5	22	9	20	18	14
25	28	26	24	1	15	14	18	6	19	13	5	7	20	17	30	11	8	22	23	21	12	10	2	3	4	27	9	29	16
6	2	12	4	29	11	19	10	25	13	1	17	26	7	24	9	16	3	20	28	27	23	21	8	18	14	30	15	5	22
27	18	13	2	30	15	10	24	22	28	8	1	19	7	6	16	26	23	21	14	9	29	3	17	5	12	20	4	11	25
27	9	6	18	24	29	13	14	5	1	17	23	12	19	16	8	3	26	7	10	4	15	30	22	20	25	11	2	28	21
2	21	29	26	6	5	25	1	9	23	24	10	27	28	30	16	7	8	18	11	3	20	22	14	17	19	4	12	15	13
3	1	28	19	5	18	29	27	21	11	30	10	13	25	23	7	20	12	8	17	15	16	14	9	2	24	6	22	4	26
22	30	28	8	6	5	12	10	19	27	13	3	15	2	24	9	21	25	1	29	17	18	20	14	23	11	4	16	7	26
26	4	29	17	24	25	11	5	8	12	6	23	15	30	19	13	21	9	20	1	7	3	2	10	18	22	28	16	14	27
14	11	22	10	12	3	27	23	9	30	16	18	24	26	19	20	15	29	7	5	21	4	13	28	17	8	1	25	6	2
7	5	18	25	11	3	20	12	10	19	14	28	24	26	6	1	13	9	17	4	23	21	15	29	27	8	2	22	30	16
16	21	14	17	1	13	24	28	20	4	12	8	30	19	11	27	7	15	22	23	9	18	26	6	25	29	5	2	3	10
2	24	28	15	18	29	21	8	20	30	19	17	5	11	13	16	14	12	1	6	7	9	27	10	26	23	4	25	22	3
4	18	9	26	7	30	20	16	24	8	22	3	29	12	11	14	23	28	13	17	21	5	1	10	6	25	27	15	2	19
16	8	13	10	15	17	27	29	20	19	12	21	25	14	30	28	9	22	2	5	7	6	18	1	23	3	24	26	4	11
10	9	8	30	25	23	2	24	18	13	4	28	3	15	1	26	21	5	22	19	20	11	17	6	27	29	12	14	7	16
26	7	22	23	14	12	3	20	1	27	2	15	9	16	21	13	6	24	11	19	10	8	18	28	17	25	4	5	30	29
22	9	8	20	23	19	5	10	6	15	7	30	17	2	12	28	29	14	13	4	21	24	11	3	27	16	25	26	1	18
17	27	5	10	13	28	18	3	23	22	26	6	1	7	20	8	9	4	21	19	11	14	15	25	29	16	2	12	30	24
26	21	17	18	9	8	15	19	13	25	29	20	1	27	28	5	23	4	2	14	11	10	6	7	16	24	3	12	22	30
