30	30
12	16	17	25	22	30	7	15	23	6	29	3	2	19	26	11	10	21	27	9	13	18	5	28	1	14	4	24	8	20
3	23	2	7	26	5	8	28	6	29	13	9	20	1	25	12	14	19	30	24	17	27	11	15	10	18	22	21	4	16
13	23	4	16	21	26	10	22	15	29	2	24	7	18	8	14	12	17	5	30	11	28	1	27	6	3	20	25	9	19
23	7	4	19	17	25	16	10	20	24	5	27	12	13	3	18	21	9	2	30	15	1	28	22	6	29	11	8	14	26
29	25	27	17	23	2	7	14	6	12	5	3	9	10	20	16	24	8	30	1	13	15	26	21	18	22	11	4	28	19
2	29	11	18	8	4	21	10	16	12	26	23	5	6	7	15	14	19	20	13	9	25	27	22	3	1	24	28	17	30
16	19	1	15	13	10	18	29	14	27	25	3	8	11	20	24	4	21	2	17	22	5	28	9	12	30	7	23	6	26
4	30	3	10	18	1	13	5	6	12	21	19	15	20	7	26	25	8	27	14	22	16	2	17	9	23	28	11	29	24
4	5	27	18	2	29	19	9	8	3	10	13	23	15	24	11	30	22	20	16	17	28	26	25	7	12	1	14	6	21
2	17	30	19	14	29	21	22	4	23	6	27	26	1	25	12	20	13	24	5	8	7	16	18	10	3	9	15	28	11
19	28	5	13	11	24	30	1	2	23	14	25	8	15	9	6	18	16	29	17	12	4	10	26	20	7	21	3	22	27
20	14	25	28	17	6	3	11	4	8	30	16	26	13	21	9	22	18	29	23	24	5	19	2	10	7	12	15	27	1
11	26	22	27	6	4	19	8	16	24	25	1	2	18	17	21	12	29	14	5	9	28	30	15	20	10	3	23	7	13
13	29	25	19	10	17	20	23	9	24	12	18	3	7	30	2	22	27	4	6	16	11	8	26	1	21	15	5	28	14
10	30	2	26	28	16	22	23	3	18	25	11	12	19	13	17	20	8	14	27	1	21	15	4	9	24	7	29	5	6
8	9	22	29	3	2	16	24	6	18	13	20	26	15	21	12	1	7	19	23	28	5	25	4	11	10	27	17	30	14
22	9	2	17	1	6	19	26	8	28	23	25	20	29	18	4	15	5	7	11	21	3	10	16	14	12	24	13	30	27
19	18	17	8	10	12	25	21	15	23	4	14	13	28	5	1	9	16	3	27	26	30	2	22	7	6	24	20	11	29
25	1	6	28	30	23	27	16	10	19	11	8	20	3	17	15	24	18	26	13	2	4	12	9	5	7	14	29	21	22
29	10	26	3	2	7	9	22	4	27	6	17	14	28	13	30	19	20	21	1	25	11	8	12	15	5	23	18	24	16
15	12	13	4	11	18	1	23	20	10	9	27	21	24	8	5	17	16	22	28	3	26	29	2	6	7	19	14	25	30
29	27	19	17	3	14	4	11	28	26	13	20	23	8	15	1	24	30	25	18	22	21	5	6	12	10	16	7	9	2
13	24	16	17	1	15	21	18	22	29	11	7	26	5	30	14	25	12	27	8	2	6	20	28	10	4	19	23	9	3
22	26	2	29	18	28	13	21	16	19	27	30	20	15	24	3	6	23	4	11	25	10	14	12	5	17	7	1	9	8
17	8	5	2	26	20	18	24	29	7	23	25	11	21	19	12	3	16	6	10	4	28	1	9	27	30	22	14	13	15
26	27	5	6	25	28	24	13	19	29	9	21	2	23	20	30	12	11	16	8	15	18	4	10	3	22	14	1	17	7
16	6	11	12	26	30	25	3	10	24	7	5	22	2	23	18	15	27	4	28	1	29	13	17	20	14	9	8	19	21
