30	30
22	10	16	7	17	30	2	12	23	9	6	11	24	29	1	18	8	26	28	13	25	19	5	14	27	15	4	21	3	20
10	13	19	21	3	14	20	30	18	12	5	23	22	9	29	16	11	25	26	6	7	2	4	8	1	27	28	15	17	24
24	10	4	30	14	1	13	18	17	8	7	21	12	22	20	29	23	26	25	2	6	9	16	28	3	11	15	27	19	5
15	21	7	24	16	13	9	28	2	11	8	4	20	3	30	23	26	6	1	18	25	19	10	5	29	12	27	14	22	17
18	14	3	10	6	13	26	21	19	24	11	5	2	20	8	22	23	7	15	30	4	27	16	17	29	9	1	25	28	12
30	14	18	21	26	12	8	15	22	11	10	1	4	28	13	3	17	5	27	29	24	25	19	20	23	2	7	9	6	16
16	9	12	17	15	2	5	14	19	24	10	18	21	3	25	30	4	22	13	11	20	6	27	7	23	26	29	8	1	28
30	20	23	16	29	24	22	15	17	13	26	14	28	4	5	6	19	2	7	18	11	1	21	3	25	8	9	27	12	10
5	7	8	11	23	19	6	17	14	12	26	21	20	28	22	3	27	24	1	10	2	30	18	4	29	25	15	13	9	16
17	27	18	6	15	24	2	5	23	30	8	26	11	28	4	29	10	12	13	7	20	19	21	22	1	9	25	14	16	3
28	21	1	5	16	29	17	3	30	14	8	22	13	4	18	6	11	24	27	7	2	20	15	10	26	12	19	23	9	25
25	28	13	24	21	16	23	8	5	29	10	19	7	27	1	20	22	17	12	6	26	15	18	11	30	2	3	14	4	9
28	5	14	27	26	29	25	8	7	2	23	30	10	1	15	20	4	24	9	13	21	17	11	16	19	6	3	22	18	12
