30	30
18	14	13	30	19	10	26	2	4	23	3	28	22	29	16	6	1	17	21	12	15	7	11	25	9	27	5	8	20	24
30	20	8	3	1	10	9	18	4	5	12	15	22	25	6	24	29	13	7	27	28	2	16	17	23	11	14	19	21	26
27	14	21	13	18	15	30	9	4	8	20	5	24	1	23	29	16	26	3	19	12	28	22	11	17	6	25	10	2	7
13	2	21	7	16	15	19	27	17	6	3	25	5	23	18	12	20	1	28	22	9	8	29	14	10	24	26	30	11	4
29	22	8	24	18	9	1	2	10	15	25	4	17	16	6	19	26	12	21	27	3	30	11	28	7	14	20	5	13	23
16	13	1	28	14	15	7	5	22	21	18	2	6	9	8	19	11	24	25	20	3	27	17	10	23	29	30	4	12	26
23	6	16	5	8	26	7	13	18	4	12	15	22	29	14	1	24	11	10	17	3	21	27	9	28	2	25	19	30	20
3	27	23	28	5	13	29	26	10	17	8	19	6	11	24	30	7	15	9	18	21	22	20	2	14	4	1	25	16	12
23	24	8	27	4	3	20	17	7	16	25	9	12	13	18	29	2	14	28	30	26	10	21	6	22	1	19	15	5	11
20	23	16	3	7	29	12	28	9	13	21	6	24	1	25	26	10	14	22	15	4	8	18	17	11	19	2	30	5	27
16	7	28	15	3	24	30	11	12	25	29	10	14	9	2	23	19	8	20	17	22	18	5	27	26	1	4	13	21	6
21	5	11	19	22	25	18	30	23	7	9	8	17	24	20	4	14	2	3	27	26	12	6	29	10	1	15	13	16	28
22	9	12	6	10	14	28	13	30	17	11	25	24	26	27	5	21	8	16	4	18	7	20	19	15	3	29	1	23	2
28	20	11	7	22	27	19	23	4	25	21	18	29	5	15	14	8	17	9	30	10	6	26	12	3	24	2	13	16	1
19	1	26	17	2	6	4	3	23	24	16	13	20	18	12	25	14	7	28	27	22	29	8	21	11	15	5	30	10	9
7	12	27	16	23	8	19	25	5	6	14	22	9	28	20	10	13	15	3	30	1	18	29	26	21	24	11	2	17	4
6	26	12	30	7	8	13	11	15	23	18	1	19	22	10	24	29	2	27	3	25	9	20	21	14	17	5	4	28	16
14	10	23	6	5	29	16	19	1	7	2	22	18	30	21	17	12	24	3	28	15	13	9	20	25	8	11	26	27	4
8	7	25	21	29	4	6	27	24	22	19	10	18	9	16	30	13	20	28	26	17	15	11	12	23	5	1	14	2	3
8	19	17	13	20	7	23	9	28	4	22	12	1	6	14	11	3	5	10	30	24	21	16	25	26	15	27	29	2	18
23	26	21	24	30	25	6	2	12	4	14	29	10	27	1	8	18	15	13	9	11	17	19	7	16	22	5	20	28	3
12	20	5	29	16	2	3	21	10	30	24	18	7	1	9	19	14	26	22	17	28	25	15	11	27	8	4	6	13	23
16	18	30	25	3	24	7	21	10	14	23	1	15	28	27	20	22	4	19	17	29	5	9	11	12	13	6	26	2	8
8	18	6	16	25	4	5	17	30	14	9	19	23	24	10	27	2	26	1	22	11	13	3	20	12	21	7	28	15	29
24	9	3	11	19	5	16	6	7	4	10	26	20	23	25	22	14	21	28	13	2	1	12	18	8	15	17	29	27	30
21	18	13	19	10	27	14	8	12	5	28	9	4	1	2	3	7	20	22	26	6	23	11	25	17	15	16	24	29	30
25	4	19	7	1	17	5	3	11	30	21	24	20	18	9	15	16	10	29	28	12	2	22	23	14	6	27	13	8	26
